UtilizationOfUnsecuredLinesTotal,Age,CustomerLifeTime,NumberOfTime30_59DaysLateNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.22146591,44,10,0,0.414446844,4166,8,0,1,0,0
0.452726018,49,10,0,0.334027055,2882,4,0,0,0,1
0.042279854,64,20,0,0.148641893,6000,15,0,0,0,0
0.353984053,60,25,0,0.166606065,13750,8,0,1,0,1
0.128345594,47,15,0,0.040733198,5400,5,0,0,0,2
0.047281581,38,7,0,0.022012091,6450,8,0,0,0,0
0.537409493,59,19,0,0.154789272,9134,4,0,1,0,3
0.001137892,44,12,0,1706,0,8,0,1,0,1
0.948084562,34,8,2,0.424416843,3300,13,0,0,1,0
0.022091949,69,20,0,0.220772256,5593,10,0,1,0,0
0.129899036,53,16,0,1.227405248,2400,11,0,2,0,2
0.661029977,31,6,1,0.351007109,3375,11,1,2,2,0
0,56,14,0,0.26388145,5600,7,0,1,0,0
0.008265475,52,14,0,0.584070796,6666,11,0,1,0,1
0.25245732,37,10,1,0.23815237,5000,17,0,0,0,0
0.025770784,67,19,0,0.662316023,3600,14,0,2,0,0
0,34,8,0,0.638590352,4000,6,0,2,0,0
0.296279959,52,13,2,0.625694187,2700,6,0,2,0,3
0,43,9,0,0.293585789,9400,10,0,2,0,0
0.603602815,36,6,0,0.251553418,4988,8,0,0,0,2
0.08293539,49,17,0,0.075946933,5200,3,0,0,0,2
0.320381692,61,18,0,0.253285544,836,2,0,0,0,0
0.00967646,59,21,0,0.00733089,3000,5,0,0,0,0
0.940530149,34,7,0,0.405030801,7791,11,0,2,0,0
0.823941688,43,11,4,0.657734227,10000,8,3,3,1,3
0.16918532,30,3,0,0.056323946,6000,4,0,0,0,1
0.111215245,36,7,0,0.468602512,12500,7,0,2,0,0
0.703938427,61,23,1,0.856530284,5596,14,0,1,0,0
0,25,2,0,0.036385446,2500,4,0,0,0,0
0.024351601,75,32,0,0.004666356,15000,9,0,0,0,1
0.052417533,52,11,0,0.22751586,8038,8,0,1,0,3
0.889410695,48,15,1,0.027072758,6500,2,1,0,0,0
0,32,7,0,0.614137013,4130,10,0,2,0,2
0,50,17,0,0.027536971,1960,11,0,0,0,0
0.121714536,52,13,0,0.218017353,10833,14,0,2,0,0
0.073811472,65,20,0,0.089536834,7750,5,0,0,0,0
0.9999999,25,2,0,0,4800,0,0,0,0,0
0.9999999,41,11,0,0.093948127,3469,0,0,0,0,1
0.055292867,65,21,0,0.420533333,3749,5,0,1,0,1
0.503693935,57,18,1,0.933295244,7000,15,0,2,0,1
0.209381508,42,13,1,0.38496852,7623,10,0,2,0,3
0.168915542,24,2,0,0.01080497,1850,2,0,0,0,0
0.020278813,41,13,0,2605,0,13,0,1,0,2
0,57,16,0,0.527091136,8009,12,0,2,0,2
0.029011629,33,5,0,0.004735256,6968,5,0,0,0,1
0.06469617,51,17,1,0.274642668,9444,10,0,1,0,0
0.9999999,36,8,0,0.156560088,2720,1,0,0,0,2
0.032838348,53,18,0,0.012851023,2100,6,0,0,0,0
0.050970838,56,22,0,0.441842805,7900,8,0,3,0,2
0.447277505,57,20,0,0.34963969,7215,7,0,1,0,1
0.115447889,51,14,0,0.30520349,15700,15,0,4,0,4
0,52,12,0,0.072733986,5416,6,0,1,0,0
0.113112492,52,17,0,0.513798896,12500,13,0,2,0,2
0.010558702,28,3,0,0.07260101,4751,3,0,0,0,0
0.004356987,69,20,0,3,0,4,0,0,0,0
0.00015266,42,7,0,0.272744908,5154,3,0,2,0,0
0.094022548,35,8,0,0.220417124,4554,5,1,0,0,0
0.020737088,73,30,0,0.171365727,5000,16,0,1,0,0
0.755680785,32,5,0,0.713293338,6333,10,0,2,0,1
0.16724232,31,4,0,0.433796635,4100,5,0,1,0,1
0.036482637,79,35,0,0.007197121,2500,7,0,0,0,0
0.602081285,57,14,0,0.243536638,7000,7,0,2,0,1
0.3481818,36,7,0,0.629908709,6900,13,0,2,0,2
0.003624909,64,22,0,0.187478849,2954,5,0,0,0,0
0.738633554,41,9,0,0.957618452,8800,16,0,9,0,2
0.9999999,50,11,0,0,1600,0,0,0,0,0
0.840013416,63,20,0,0.336896891,7108,11,0,2,0,0
0.294565043,63,23,1,0.423381385,12000,12,0,2,0,0
0.089407399,50,16,0,0.29182458,3693,9,0,0,0,0
0.643356643,81,34,0,0.007596961,2500,2,0,0,0,0
0.014321315,62,23,0,0.023494126,4000,8,0,0,0,1
0.408568551,53,17,0,0.523883581,4500,14,0,1,0,2
0.216863937,39,7,0,0.505601735,8300,9,0,1,0,2
0.359681775,63,17,1,0.016331519,9000,2,0,0,0,0
0.9999999,39,7,0,0.084231424,3525,1,1,0,0,1
0.267348897,39,11,0,1.32496136,2587,12,0,1,0,2
0.004725963,42,9,0,0.191584673,12500,10,0,1,0,1
0.009077548,40,12,0,0.379915574,4500,7,0,1,0,2
0.006737908,94,24,0,0.000402941,9926,3,0,0,0,0
0.227278401,46,16,0,0.385100382,12053,12,0,3,0,3
0.662107291,56,21,0,0.40472986,5200,14,0,2,0,0
0.632349888,36,8,1,0.394469614,6400,11,0,1,0,0
0,73,30,0,0.337504285,5833,7,0,3,0,0
0.004564301,77,26,0,0.000499917,6000,6,0,0,0,0
0.156595089,59,23,0,0.100984225,7416,11,0,1,0,3
0.265869849,56,20,0,0.184118674,4583,10,0,0,0,0
0.119174796,65,24,0,0.323881906,3420,10,0,0,0,0
0.014303316,80,21,0,0.196244248,8040,8,0,1,0,0
0.024889431,62,20,0,0.201732948,4500,8,0,1,0,0
0.577780785,44,14,0,0.64654241,7403,15,0,3,0,2
0.156874034,89,41,0,0.065952891,2334,4,0,0,0,0
0.824619031,60,20,0,1.373040019,4272,16,0,5,0,0
0.815340277,67,18,0,0.438630119,15650,10,0,2,0,1
0.266409542,44,10,0,0.572867133,3574,4,0,2,0,2
0.181548318,44,9,0,0.354440927,6000,9,0,2,1,2
0.034707982,46,12,0,0.679089027,2897,14,0,2,0,2
0.186813187,24,1,0,0.001874414,3200,3,0,0,0,0
0.0163843,75,25,0,0.504124794,6666,6,0,2,0,0
0.224235985,34,5,0,0.798914596,3500,7,0,1,0,2
0.011343816,70,26,0,0.191540423,20000,12,0,4,0,1
0.968467602,32,5,0,0.298320103,5416,8,0,0,0,0
0.557573657,70,21,0,0.158870508,3505,6,0,0,0,0
0.203520158,70,27,0,0.0725507,3500,8,0,0,0,0
0.062185527,44,12,0,0.313223898,12000,8,0,1,0,0
0.976744186,27,4,0,0.003703704,2159,1,0,0,0,0
0.82973665,31,6,1,0.340184266,5643,11,0,0,0,1
0.15049277,37,7,0,0.166483214,3633,5,0,0,0,0
0.116569525,58,15,0,0.004443807,6975,6,0,0,0,0
0.001874883,58,18,0,0.61737332,2900,3,0,2,0,0
0.010285768,71,39,1,0.364650828,8333,33,0,2,0,0
0.54517908,51,11,0,0.33552015,3200,8,0,1,0,1
0.446757705,45,14,0,0.516896621,5000,10,0,1,0,0
0.275698734,46,15,0,0.209395302,2000,8,0,0,0,3
0.135487383,53,18,0,0.222890345,14800,12,0,2,0,0
0.000171815,76,33,0,0.001304915,2298,5,0,0,0,0
0.365299254,63,24,0,0.338444066,1760,6,0,0,0,0
0.772963663,53,13,0,0.525067751,14759,11,0,2,0,0
0,52,14,0,0.292539455,6969,8,0,2,0,2
0.436856842,57,21,0,1.330296634,9000,12,0,8,0,0
0.9999999,26,3,0,345,0,3,0,0,0,1
0.007526118,65,22,0,0.202759448,3333,10,1,1,0,0
0,58,16,1,0.537863359,5400,12,0,1,0,0
0,81,31,0,0,2200,1,0,0,0,0
0.171104385,50,15,0,0.482392579,21666,12,0,2,0,3
0.9999999,42,9,0,0.397311291,11008,6,0,1,0,2
0.005056762,80,25,0,0.260246978,7611,11,0,1,0,0
0.849607752,52,18,0,0.351195126,6400,7,0,0,0,0
0.9999999,45,8,0,0.067313813,6283,3,0,0,0,0
0.652986927,41,9,1,0.104331546,11750,5,0,0,0,1
0.180537528,31,5,0,0.374094932,8700,13,0,4,0,0
0.801245505,40,7,1,0.317126689,8658,8,0,2,1,1
0.169741513,55,14,0,0.287390029,3750,3,0,1,0,0
0.707449468,53,15,1,0.215289844,6330,7,0,1,0,1
0.410658152,64,22,1,0.362059997,5766,13,0,2,1,0
0.091142608,58,15,0,0.340494674,5538,8,0,2,0,1
0.014337826,31,6,0,0.20862331,12500,11,0,1,0,0
0.003285647,69,26,0,10,0,8,0,0,0,0
0.011424781,53,21,0,0.406911765,6799,11,0,3,0,0
0.904191617,29,4,0,0.265867066,2000,5,0,0,0,0
0.269927845,33,5,1,0.422410148,2364,7,0,1,0,1
0.404822584,30,6,0,0.220711715,2500,6,0,0,0,0
0.075348233,44,11,0,0.303726789,7700,23,0,2,0,3
0.066827764,49,16,0,0.003923492,6116,6,0,0,0,2
0.13785558,72,21,0,0.038242474,1228,7,0,0,0,1
0.9999999,33,6,0,0,2000,0,0,0,0,0
0.429404606,43,12,0,0.20212766,4041,4,0,0,0,0
0.9999999,34,7,0,0.475846752,1800,2,0,0,0,0
0.00176983,73,25,0,0.266810429,5100,9,0,1,0,0
0.073181037,39,12,0,0.375110953,5632,7,0,1,0,1
0.005022539,68,34,0,0.173546636,7000,22,0,1,0,2
0.018264231,60,24,0,0.586861982,4368,11,0,1,0,1
0.49188188,46,12,1,0.276806855,17737,20,0,3,0,0
0.438483929,38,9,0,0.653874953,5341,6,0,1,0,0
0.643817809,58,21,1,0.424766019,8333,5,0,2,0,3
0.005554013,43,14,0,0.31168265,6881,7,0,2,0,0
0.289018781,61,17,0,0.75416091,15200,12,0,3,0,0
0.016016436,40,10,0,0.546908849,6000,13,0,2,0,3
0.74686151,46,14,0,0.40010343,5800,11,0,1,0,1
0.016743797,48,12,0,0.003817488,5500,9,0,0,0,0
0.127118347,81,30,0,0.023820026,4533,4,0,0,0,0
0.013840601,68,27,0,0.002926116,4100,3,0,0,0,0
0.015999791,73,20,0,0.013052937,2757,4,0,0,0,0
0.9999999,51,14,0,0.046342037,4250,4,0,0,0,0
0.612015836,43,10,0,0.180225136,8616,7,0,1,0,3
0.602516824,37,11,0,0.76959495,1900,12,0,0,0,2
0.662326753,44,10,0,0.377836011,14500,6,0,2,0,2
0.008133591,37,9,0,0.001259166,13500,9,0,0,0,2
0.9999999,32,6,0,0.123438281,2000,2,1,0,0,0
0.270501302,60,17,0,0.428467946,11043,16,0,2,0,0
0.834487002,27,3,0,0.448792673,1200,4,0,0,0,0
0.342101215,38,10,0,0.70888272,2881,4,1,1,1,0
0.018839721,45,11,0,0.370069992,9000,7,0,1,0,3
0.124546094,66,16,0,0.078777736,16133,8,0,0,0,0
0.210120674,55,25,1,0.433221726,5375,23,0,1,0,0
0.194917079,62,26,0,0.278144107,8340,7,0,2,0,1
0.214967311,66,18,0,0.208390512,5100,11,0,0,0,0
0.211809885,35,6,0,0.35202864,2513,7,0,1,0,1
0.583420087,45,10,1,0.125136697,6400,7,0,0,0,1
0.052331589,65,17,0,0.290105668,7286,7,0,1,0,0
0.105345967,60,15,0,0.018796241,5000,2,0,0,0,0
0.044080941,60,15,0,0.231976802,10000,5,0,1,0,0
0.561640723,54,11,0,0.231617647,1903,3,1,0,1,3
0.9999999,22,1,0,0,820,1,0,0,0,0
0.00843556,88,41,0,0.005950964,4200,15,0,0,0,0
0.734514521,55,15,0,0.333130106,8200,17,0,2,0,0
0.610862503,74,27,0,0.258319521,7842,9,0,1,0,0
0.9999999,28,4,2,0.209807573,3221,3,0,0,0,2
0.16695826,31,4,0,0.238320305,5500,7,0,1,0,0
0.311714522,30,4,2,0.245843724,4811,7,0,0,0,0
0.15641334,54,20,0,0.095452274,2000,5,0,0,0,2
0.264442601,64,22,0,0.293344759,3500,8,0,1,0,0
0,53,20,0,0.383809328,14600,9,0,2,0,1
0.64568645,47,12,2,1.012977473,4083,10,0,2,0,0
0.356119998,38,10,0,0.399720056,5000,9,0,1,0,3
0.010510489,70,23,0,0.03331945,2400,9,0,1,0,0
0,64,22,0,0.433745455,13749,6,0,2,0,1
0.044376117,56,18,0,0.241528354,5783,8,0,1,0,0
0.189344319,58,26,0,0.465151902,3916,15,0,1,0,0
0.017057696,67,30,0,0.342276287,6000,7,0,1,0,0
0.250649991,43,13,0,0.653941497,6050,15,0,2,0,2
0.447461487,53,16,0,0.288592074,13700,11,0,1,0,0
0,45,15,0,0.662051992,6500,8,0,1,0,2
0.9999999,46,9,0,0.221933809,1540,1,0,0,0,0
0.016863122,32,5,0,0.037440284,9000,9,0,0,0,0
0.055788842,31,4,0,0.199744735,4700,4,0,0,0,1
0.583416583,25,1,0,0.372820742,2236,5,0,0,1,0
0.9999999,39,10,0,0.104255927,3500,6,2,0,0,0
0.775033104,53,17,1,0.603802515,3260,10,1,1,0,0
0,49,13,0,1.418190128,4375,11,0,4,0,3
0.547079351,38,9,1,0.619492363,9100,10,0,4,0,5
0.229270829,40,8,0,0.436427262,6000,5,0,1,0,3
0.153517724,51,19,0,0.4310384,4400,10,0,2,0,2
0,39,8,0,0.646886208,9200,9,0,2,0,2
0.565010875,40,9,0,0.310063463,18750,9,0,2,0,4
0.532473294,66,25,0,1.263422819,1787,6,0,1,0,0
0.014834663,36,9,0,0.061988729,5500,10,0,0,0,0
0.052906957,56,18,0,0.528183024,6031,9,1,1,0,0
0.010697957,47,14,1,0.361829771,8000,18,0,2,0,2
0.03270492,45,16,0,0.360364088,2416,10,0,0,0,2
0.644043292,50,15,0,2524.5,1,5,0,1,0,2
0.55405924,39,10,0,0.337211945,22000,35,0,2,0,1
0.9999999,59,23,0,0.438712258,5000,2,0,1,1,0
0.035419683,52,13,0,0.020661157,1451,3,0,0,0,0
0.320459545,53,14,0,0.195874521,17500,8,0,0,0,0
0.057060216,42,13,1,0.576033536,6917,13,0,2,0,2
0.00129987,67,27,0,0.389047495,3852,4,0,1,0,0
0.753128522,51,13,1,0.209612349,5700,8,0,0,0,0
0,49,18,0,0.561750027,9416,12,0,3,0,0
0.017914801,34,6,0,0.210513327,4051,5,0,1,0,1
0.379582573,45,15,0,0.368453943,8000,7,0,2,0,4
0.029605078,37,7,1,0.322382517,7000,6,0,2,0,2
0,49,16,0,0.618804091,2541,7,0,1,0,0
0.9999999,55,13,0,0.257612723,11066,2,0,1,0,2
0.039486293,45,17,0,1.151369726,5000,30,0,2,0,4
0,77,34,0,0.000249875,4001,11,0,0,0,0
0.198272377,63,29,2,0.134286636,9300,17,2,1,1,0
0.715928102,53,20,0,0.309463691,9900,11,0,0,0,1
0.170237075,24,1,0,0.121798876,1600,3,0,0,0,1
1.018089265,59,23,0,0.206167904,3501,7,0,0,0,0
0.9999999,35,8,0,1.347578348,350,3,0,1,0,1
0.075203335,50,11,0,0.019409481,8500,4,0,0,0,3
0.086905931,56,17,0,0.172765447,5000,13,0,0,0,0
0.149880037,50,16,0,0.279242022,16200,17,0,2,0,3
0.686901871,32,5,0,0.430022573,2657,4,0,1,0,0
0.317491943,73,27,0,0.515266144,3700,11,0,1,0,0
0.075827419,69,23,0,0.195892039,5890,9,0,1,0,0
0.172331068,27,2,0,0.054648451,3000,3,0,0,0,0
0.200534508,47,18,0,0.679647374,13044,22,0,5,0,2
0.025378145,46,16,2,0.213184753,9601,8,0,0,0,1
0.16619282,75,33,0,0.285146368,8300,11,0,3,0,0
0.107620905,62,19,0,0.187146455,27400,11,0,2,0,2
0.96648688,36,8,0,0.446214315,4833,8,0,1,0,3
0.107344575,40,8,0,0.706117553,2500,12,0,2,0,0
0.25220354,60,26,0,0.342061414,4200,10,0,0,1,0
0.954045954,34,8,1,0.12343665,1838,4,1,0,0,0
0.748817301,43,11,1,0.279912527,3200,4,0,0,0,0
0.566816025,40,7,0,0.578959327,4400,8,0,1,0,3
0.005519779,32,5,0,0.135435097,6216,5,0,1,0,0
0.150226173,62,15,0,0.988002823,1416,9,0,0,0,1
0.169394137,64,26,0,0.041020382,7800,2,0,0,0,1
0.189603466,29,5,3,0.177789787,3700,8,2,1,0,1
0.644981648,63,14,0,0.31907015,4860,6,0,1,0,0
0.125210952,48,16,0,0.340448527,3700,7,0,1,0,1
0.340314277,54,18,0,0.374935356,5800,9,0,2,0,3
0.60953808,63,13,3,0.057240149,6166,2,0,0,0,3
0.014807123,68,25,0,0.202359528,5000,6,0,1,0,0
0.20587034,57,19,0,0.420487196,8004,6,0,1,0,1
0.695995617,36,8,0,0.168826361,2700,3,0,0,0,0
0.379613357,54,20,0,0.263211154,8893,9,0,1,0,0
0.704659582,61,18,0,0.554901517,4416,10,4,1,2,2
0.223595293,61,16,0,0.047697615,6666,8,0,0,0,0
0.173527549,41,8,0,0.309086364,8000,6,0,1,0,3
0.274655547,27,2,0,0.194119053,4182,6,0,0,0,2
0.576053596,59,15,0,0.465750736,5094,12,0,1,0,0
0.227974669,46,15,1,0.435312937,5000,7,0,2,0,2
0.053348468,46,17,0,0.088115513,2700,11,0,0,0,1
0.068515525,68,20,0,0.548039638,2320,9,0,2,0,0
0.123056004,32,6,0,0.198793801,13098,9,0,2,0,2
0.023863485,48,13,3,0.606578523,3100,9,0,2,2,1
0.003975106,77,29,0,0.00428449,3500,11,0,0,0,1
0.009825892,38,8,0,0.248255319,11749,7,0,2,0,2
0.028402937,73,22,0,0.036996736,918,6,0,0,0,0
0.453406213,34,6,1,0.523327994,9987,5,0,4,0,0
0.002413189,50,19,0,0.570714643,2000,14,0,1,0,0
0.052542012,35,5,0,0.585585586,1775,3,0,1,0,0
0.020789589,54,19,0,0.190961453,6770,7,0,2,0,2
0.185600625,67,32,0,0.519031858,4833,16,0,2,0,1
0.84774665,44,10,3,0.867044319,3000,8,2,1,1,4
0,40,10,0,0.167902761,4853,5,0,1,0,0
0.037724057,35,8,0,0.006422149,7006,3,0,0,0,2
0.025701461,58,16,0,0.140687298,15800,8,0,1,0,0
0.9999999,37,10,0,2.710429857,3000,7,0,3,0,1
0.029766673,63,15,0,0.005665722,6000,7,0,0,0,0
1.007997334,32,7,0,0.251171509,3200,4,0,0,0,0
0.187805842,37,8,0,0.226840741,10416,7,0,2,0,0
0.615501027,49,17,0,0.460149958,3600,4,2,1,0,2
0.107986982,54,17,0,0.356306082,8023,31,0,2,0,1
0.001264331,62,25,0,0.369583105,14583,12,0,2,0,1
0,22,1,0,0.004405286,1361,5,1,0,0,0
0.064278073,64,24,0,0.237219803,6200,11,0,2,0,1
0,59,15,0,0,3001,1,0,0,0,0
0.003904824,66,29,0,0.064993869,10600,14,0,2,0,0
0.378436842,52,13,0,0.342475146,5833,8,0,1,0,1
0,61,22,0,0.1585293,18412,8,0,1,0,1
0.9999999,50,15,0,0.184890397,7663,2,0,1,0,1
0.246416486,43,10,1,0.233239007,9187,10,0,2,0,0
0.218206079,65,21,0,0.186083442,13853,10,0,2,0,0
0.001643813,43,9,0,2.632546981,2500,8,0,2,0,0
0.50369926,38,7,0,0.351793097,10400,4,0,2,0,3
0.47935724,61,14,0,0.388644542,2500,7,0,0,0,0
0.276746752,41,10,0,0.52692376,5626,11,0,2,0,0
0.08721091,66,23,0,0.007319414,16667,4,0,0,0,0
0.100105451,47,11,0,0.20990693,13000,6,0,2,0,2
0.00027209,36,7,0,0.17823479,3500,6,0,1,0,1
0.98075005,61,23,6,0.506312372,8316,7,0,2,0,0
0.475934324,49,16,1,1.041912246,12215,21,0,5,3,2
0.174147571,55,17,0,0.206784554,11083,11,0,1,0,1
0.823659992,45,16,1,0.50426782,9020,14,0,2,0,4
0.364733467,45,13,0,0.965756458,6774,7,0,2,0,2
0.220846365,46,12,0,0.551958505,5590,11,0,1,0,1
0.123884301,47,13,0,0.457197697,2604,16,0,1,0,1
0.688734213,42,12,0,0.154831654,12800,8,0,0,0,2
0.62828748,54,20,2,0.295543128,5900,4,0,1,0,0
1.002702581,33,5,1,0.412453585,3500,4,0,1,0,2
0.262993605,54,21,0,0.574442556,10000,11,0,1,0,2
0.18254497,24,1,0,0.119945479,2200,7,0,0,0,0
0.202353473,50,12,0,0.244256865,9358,13,0,1,0,3
0.001749913,44,8,0,0.15644254,7465,5,0,1,0,3
0.158428167,62,28,0,0.764647071,5000,22,0,3,0,0
0.02182285,30,6,2,0.123013748,5600,11,0,0,0,0
0.480396645,33,8,0,0.233018413,14500,19,0,1,0,0
0.051823704,62,18,0,0.191896159,5700,6,0,0,0,1
0.035606905,72,22,0,0.019986676,1500,5,0,0,0,0
0.127780947,59,18,0,16.88008565,466,10,0,2,0,0
0.083328407,72,24,0,0.207586004,3400,10,0,0,0,1
0.370533864,59,21,0,0.303976617,13000,9,0,3,0,1
0.011195859,67,27,0,0.124411114,10400,13,0,2,0,1
0.121835693,58,21,0,0.402951327,8402,8,0,2,0,1
0.157521062,48,13,0,0.364525595,9200,8,0,1,1,1
0.049332159,62,27,0,0.310214673,4238,12,0,1,0,0
0,43,7,0,0.088202373,13400,4,0,0,0,0
0.525240996,45,11,0,0.463953692,5700,9,0,1,0,2
0.013885018,59,26,0,1664,1,12,2,1,1,1
0.824357428,47,13,0,0.552712595,14616,10,0,5,0,1
0,63,26,0,0.168185828,3400,6,0,0,0,0
1.046080278,76,29,1,0.061696658,3500,2,0,0,0,1
0.051645148,53,17,0,0.073286501,15800,6,0,0,0,2
0.05493548,45,11,0,0.692475124,3215,7,0,2,0,0
0,53,14,0,0.132442505,11000,4,0,1,0,2
0.019467168,82,33,0,0.011996801,3750,6,0,0,0,1
0.987670776,37,10,0,0.177176015,2584,3,0,0,0,0
0.9999999,27,3,0,0.035559827,2080,1,1,0,0,0
0.11899575,44,9,0,0.434825871,4019,8,0,0,0,3
0.62135284,66,29,0,0.628304821,4500,12,0,2,0,0
0.011749413,49,12,0,0.001139508,6142,1,0,0,0,0
0.200325291,84,33,0,0.798548094,550,3,0,1,0,0
0.322677323,26,2,0,0.007493755,1200,1,0,0,0,0
0.153619624,52,11,0,0.447330076,11666,4,0,2,0,3
0.9999999,51,11,2,0.306278074,9572,7,0,1,2,0
0.036456622,60,23,1,0.137353963,9500,10,0,1,0,0
0.027944112,52,12,1,0.211622162,8500,5,0,1,0,0
0.206819433,65,21,0,0.091651391,6000,12,0,0,0,0
0.07031074,79,31,0,0.014672002,8246,5,0,0,0,0
0.004008828,35,6,1,0.428642839,4000,15,0,1,0,0
0.00599976,87,28,0,0.000633012,6318,7,0,0,0,0
0.05551852,44,8,0,0.293243822,7000,8,0,1,0,1
0.020265211,37,6,0,0.078752643,3783,6,0,0,0,0
1.006165639,35,8,4,1.333333333,2666,7,9,2,1,2
0.015141776,56,12,0,0.001202164,4990,3,0,0,0,0
0.085156952,61,18,0,0.146903638,3600,6,0,1,0,0
1.000918663,38,7,1,0.129723094,7330,7,0,0,0,3
0,30,6,1,0.164279924,3700,7,0,0,0,1
0.059026934,62,27,1,0.018385004,5547,10,0,0,0,0
0.135803057,56,21,0,0.411120574,8218,11,0,2,0,1
0.878673333,41,11,2,0.573451819,3600,7,1,1,0,2
0.682211859,32,6,0,0.166150916,4200,7,0,0,0,0
0.316836108,48,12,0,0.576506526,3600,7,0,1,1,1
0.255837208,32,4,0,0.256038647,6416,6,0,3,0,2
0,41,9,0,0.331402439,3279,5,0,1,0,2
0.271662184,46,14,2,0.376065677,9500,23,0,2,0,3
0.540483143,30,3,2,0.638447972,1700,9,0,0,0,3
0.254749148,48,13,0,0.426993865,4889,8,0,1,0,0
0.187660668,36,8,1,0.327363599,2400,7,1,1,0,1
0.538691457,34,6,0,0.347465253,10000,11,0,2,0,2
0.01799856,43,14,0,0.324760632,8981,16,0,2,0,1
0.029587541,37,7,0,0.112836993,5600,6,0,1,0,3
1.022462676,49,14,2,0.180671269,4200,4,0,0,1,1
0.349779199,77,21,0,0.199237369,1048,7,0,0,0,0
0.356821589,24,1,0,0.020979021,1000,3,0,0,0,0
0.08953571,80,34,0,0.161783822,10000,13,0,1,0,1
0.022289604,28,4,0,0.11161607,5500,7,0,0,0,0
0.150820235,49,15,0,0.254238762,11500,11,0,3,0,2
0.086098565,58,17,0,0.190491846,15207,4,0,1,0,1
0.347751554,29,4,0,0.459872258,3600,13,0,0,0,0
0.218400904,62,16,1,0.356604522,7562,11,0,1,0,0
0,54,18,0,0.002630195,1900,3,0,0,0,2
0.945027888,76,29,2,0.285188108,3800,14,1,0,0,0
0.271396262,44,13,0,0.394594595,1479,3,0,1,0,3
0.005276904,75,25,0,0.311366161,2700,6,0,1,0,0
0.609655794,46,11,0,0.48581091,6800,6,0,1,0,3
0,28,4,0,0.09804141,8934,6,0,0,0,0
0.100294985,39,8,0,0.385766276,7418,6,0,1,0,1
0.547873242,24,2,0,0.028503563,3367,2,0,0,0,1
2.065685321,37,6,0,0.508497168,3000,7,0,0,0,2
0.057081506,63,23,0,0.084333315,17916,24,0,0,0,0
0.00260078,42,10,0,0.261872597,9622,6,0,1,0,3
0.029024341,41,10,0,0.899328054,8333,9,0,2,0,2
0.055999391,54,13,0,0.01529847,10000,12,0,0,0,3
0.003278554,88,36,0,0.000998502,2002,1,0,0,0,0
0.017555165,59,25,0,0.193752194,5697,8,0,1,0,1
0.063616202,70,18,0,0.147785221,10000,9,0,1,0,0
0.764996471,28,4,0,0.176307265,2160,5,0,0,0,1
0.355385272,58,15,0,0.294108599,6500,11,0,2,0,0
0.017369974,86,32,0,0.007884813,5833,9,0,0,0,0
0.998384491,38,10,2,0.312714777,3200,6,0,0,0,2
0.456786949,45,11,2,0.168760978,7400,12,0,1,0,2
0.364774145,60,22,0,0.254103616,15595,16,0,2,0,0
0.970209146,65,22,0,0.685914261,8000,12,0,2,0,0
0.376623377,25,2,2,0.326575746,2712,5,0,0,0,0
0.099853157,30,3,0,0.180441525,5480,10,0,1,0,0
0.021482663,41,12,0,0.120250633,7500,8,0,1,0,2
0.9999999,48,9,0,0.008748438,5600,4,0,0,0,1
0.796862137,66,23,0,0.755345395,2431,11,0,2,0,1
0.904313053,42,8,4,0.221224861,8800,5,0,1,0,0
0.732581916,42,8,0,0.05049005,10100,9,0,0,0,2
0.9999999,41,9,0,0.144525836,5050,2,0,0,0,2
0.447921594,55,18,1,0.952719878,5900,16,0,2,0,0
0.057926181,48,15,0,0.556801878,7666,7,0,1,0,0
0.9999999,57,13,0,0.33240569,3233,2,0,1,1,0
1.026912031,32,5,1,0.212914485,4583,5,0,0,0,0
0,49,14,0,0.025625,6399,5,0,0,0,2
0.416551543,50,17,0,0.475618905,2665,13,0,1,0,2
0.012288318,66,26,0,0.190629076,9966,10,0,1,0,1
0.9999999,52,18,1,0.699100572,1222,2,0,0,0,0
0.646433872,69,30,0,0.271490414,4850,9,0,0,0,0
0.297016909,57,23,0,0.808699209,7333,27,0,3,0,1
0.904547521,43,12,0,0.390432472,12416,10,0,2,0,5
0.213894576,41,11,0,0.186788155,9218,4,0,2,0,3
0.028850316,75,28,0,0.005428054,10500,11,0,0,0,0
0.140389639,40,9,0,0.45576217,8442,7,0,2,0,5
0.041080387,43,11,0,0.448064934,8500,14,0,2,0,4
0.019368796,52,17,0,0.312337532,5000,13,0,2,0,0
0.857525699,53,19,0,0.163018989,6213,4,0,0,0,3
0.03485659,55,19,0,0.193169831,7583,8,0,1,0,3
0.24612032,48,13,0,0.80148529,3500,13,0,2,0,0
0.841388505,39,8,0,0.514220469,9633,11,0,2,0,3
0.540008846,30,5,0,1.183408296,2000,9,0,2,0,2
0.217028629,42,12,0,0.446340488,7500,18,0,3,0,2
0.315587724,46,11,0,0.307299189,9000,12,0,1,0,3
0.509861519,63,20,0,0.842923795,4500,10,0,2,0,2
0,74,29,0,0,5023,7,0,0,0,1
0.318052701,36,8,0,0.456588749,7785,10,0,1,0,2
0.003684186,51,18,0,0.400351185,6833,18,0,3,0,2
